frame,reg,value
7802,22,24
7803,16,160
7803,9,112
7803,22,22
7804,16,192
7804,9,160
7804,22,20
7805,16,224
7805,14,2
7805,15,31
7805,9,208
7805,22,18
7806,17,5
7806,16,0
7806,10,4
7806,9,0
7806,22,16
7807,16,32
7807,14,28
7807,9,48
7807,7,111
7807,0,238
7807,22,14
7808,16,64
7808,14,117
7808,15,46
7808,18,80
7808,9,96
7808,7,132
7808,0,251
7808,22,12
7809,16,96
7809,14,91
7809,9,144
7809,7,111
7809,0,238
7809,22,10
7810,16,128
7810,14,65
7810,9,192
7810,7,90
7810,0,225
7810,22,8
7811,20,0
7811,19,15
7811,14,17
7811,15,39
7811,13,0
7811,12,15
7811,11,24
7811,0,212
7811,22,6
7812,14,18
7812,0,199
7812,22,4
7813,15,31
7813,20,170
7813,19,0
7813,20,106
7813,18,9
7813,8,8
7813,13,180
7813,12,0
7813,11,9
7813,0,186
7813,4,64
7814,17,3
7814,16,0
7814,14,117
7814,15,46
7814,18,81
7814,10,1
7814,9,0
7814,7,100
7814,8,41
7814,11,33
7814,0,199
7814,21,4
7815,16,32
7815,9,48
7815,7,179
7815,8,8
7815,11,65
7815,0,212
7815,22,5
7815,21,0
7816,16,64
7816,9,96
7816,7,180
7816,0,225
7816,21,4
7817,16,96
7817,14,17
7817,15,39
7817,9,144
7817,0,238
7817,22,6
7817,21,0
7818,16,128
7818,9,192
7818,0,251
7818,21,4
7819,16,160
7819,18,80
7819,9,240
7819,11,64
7819,0,238
7819,22,7
7819,21,0
7820,16,192
7820,14,2
7820,15,31
7820,10,2
7820,9,32
7820,0,225
7820,21,4
7821,16,224
7821,9,80
7821,0,212
7822,17,4
7822,16,0
7822,9,128
7822,0,199
7822,21,0
7823,16,32
7823,14,117
7823,15,46
7823,18,64
7823,9,176
7823,6,0
7823,5,15
7824,16,64
7824,9,224
7825,16,96
7825,10,3
7825,9,16
7825,1,34
7825,6,249
7825,5,0
7825,4,9
7826,16,128
7826,14,17
7826,15,39
7826,9,64
7826,0,76
7826,1,104
7826,4,129
7826,23,1
7826,24,79
7826,22,128
7827,16,160
7827,9,112
7827,0,132
7827,1,6
7827,4,65
7827,23,241
7827,24,31
7827,22,18
7828,16,192
7828,9,160
7828,0,133
7828,4,64
7828,22,17
7828,21,4
7829,16,224
7829,14,2
7829,15,31
7829,9,208
7829,0,100
7829,1,41
7829,4,128
7829,21,0
7830,17,5
7830,16,0
7830,10,4
7830,9,0
7830,0,101
7830,22,16
7830,21,4
7831,16,32
7831,14,28
7831,9,48
7831,7,198
7831,21,0
7832,16,64
7832,14,117
7832,15,46
7832,18,80
7832,9,96
7832,7,216
7832,22,15
7832,21,4
7833,16,96
7833,14,91
7833,9,144
7833,7,198
7833,21,0
7834,16,128
7834,14,65
7834,9,192
7834,7,180
7834,22,14
7834,21,4
7835,20,0
7835,19,15
7835,14,17
7835,15,39
7835,13,0
7835,12,15
7835,11,24
7835,6,0
7835,5,15
7837,15,34
7837,20,170
7837,19,0
7837,18,9
7837,13,180
7837,12,0
7837,11,9
7837,1,4
7837,6,234
7837,5,0
7837,4,9
7838,17,3
7838,16,0
7838,14,38
7838,15,52
7838,18,81
7838,10,1
7838,9,0
7838,7,100
7838,8,41
7838,11,33
7838,3,5
7838,0,38
7838,1,52
7838,4,129
7838,23,193
7838,24,79
7838,22,64
7838,21,0
7839,16,32
7839,9,48
7839,7,179
7839,8,8
7839,11,65
7839,3,4
7839,2,192
7839,0,89
7839,1,4
7839,4,33
7839,24,31
7839,22,4
7840,16,64
7840,9,96
7840,7,180
7840,2,128
7840,4,65
7840,22,12
7841,16,96
7841,14,100
7841,15,41
7841,9,144
7841,2,64
7841,0,90
7841,22,20
7842,16,128
7842,9,192
7842,2,0
7842,22,28
7843,16,160
7843,18,80
7843,9,240
7843,3,3
7843,2,192
7843,22,36
7844,16,192
7844,14,206
7844,15,34
7844,10,2
7844,9,32
7844,2,128
7845,16,224
7845,9,80
7845,2,64
7845,22,34
7846,17,4
7846,16,0
7846,9,128
7846,2,0
7846,22,32
7847,16,32
7847,14,38
7847,15,52
7847,18,64
7847,13,0
7847,12,15
7847,11,24
7847,22,30
7848,16,64
7848,22,28
7849,16,96
7849,8,9
7849,13,180
7849,12,0
7849,11,9
7849,22,26
7850,16,128
7850,14,100
7850,15,41
7850,10,1
7850,9,0
7850,7,100
7850,8,41
7850,11,33
7850,22,24
7851,16,160
7851,9,48
7851,7,196
7851,8,9
7851,11,65
7851,22,22
7852,16,192
7852,9,96
7852,7,197
7852,22,20
7853,16,224
7853,14,206
7853,15,34
7853,9,144
7853,22,18
7854,17,5
7854,16,0
7854,9,192
7854,22,16
7855,16,32
7855,14,235
7855,0,104
7855,22,14
7856,16,64
7856,14,38
7856,15,52
7856,18,80
7856,9,240
7856,7,90
7856,8,10
7856,0,118
7856,22,12
7857,16,96
7857,14,9
7857,10,2
7857,9,32
7857,0,104
7857,22,10
7858,16,128
7858,14,236
7858,15,51
7858,9,80
7858,0,90
7858,22,8
7859,20,0
7859,19,15
7859,14,100
7859,15,41
7859,9,128
7859,0,76
7859,22,6
7860,14,101
7860,9,176
7860,0,62
7860,22,4
7861,15,34
7861,20,170
7861,19,0
7861,20,106
7861,18,9
7861,0,48
7862,17,3
7862,16,0
7862,14,38
7862,15,52
7862,18,81
7862,9,224
7862,7,158
7862,8,11
7862,0,62
7862,21,4
7863,16,32
7863,10,3
7863,9,16
7863,0,76
7863,22,5
7863,21,0
7864,16,64
7864,9,64
7864,0,90
7864,21,4
7865,16,96
7865,14,100
7865,15,41
7865,9,112
7865,0,104
7865,22,6
7865,21,0
7866,16,128
7866,9,160
7866,0,118
7866,21,4
7867,20,169
7867,16,160
7867,18,80
7867,9,208
7867,0,104
7867,22,7
7867,21,0
7868,16,192
7868,14,206
7868,15,34
7868,10,4
7868,9,0
7868,0,90
7868,21,4
7869,16,224
7869,9,48
7869,0,76
7870,17,4
7870,16,0
7870,9,96
7870,0,62
7870,21,0
7871,16,32
7871,14,38
7871,15,52
7871,18,64
7871,13,0
7871,12,15
7871,11,24
7871,6,0
7871,5,15
7871,4,64
7872,16,64
7873,16,96
7873,8,13
7873,13,180
7873,12,0
7873,11,9
7873,1,34
7873,6,249
7873,5,0
7873,4,9
7874,16,128
7874,14,100
7874,15,41
7874,10,3
7874,9,0
7874,7,100
7874,8,41
7874,11,33
7874,0,76
7874,1,104
7874,4,129
7874,23,1
7874,24,79
7874,22,128
7875,16,160
7875,9,48
7875,7,9
7875,8,13
7875,11,65
7875,0,132
7875,1,6
7875,4,65
7875,23,241
7875,24,31
7875,22,18
7876,16,192
7876,9,96
7876,7,10
7876,0,133
7876,4,64
7876,22,17
7876,21,4
7877,16,224
7877,14,206
7877,15,34
7877,9,144
7877,0,100
7877,1,41
7877,4,128
7877,21,0
7878,17,5
7878,16,0
7878,9,192
7878,0,101
7878,22,16
7878,21,4
7879,16,32
7879,14,235
7879,9,240
7879,21,0
7880,16,64
7880,14,38
7880,15,52
7880,18,80
7880,10,4
7880,9,32
7880,22,15
7880,21,4
7881,16,96
7881,14,9
7881,9,80
7881,21,0
7882,16,128
7882,14,236
7882,15,51
7882,9,128
7882,22,14
7882,21,4
7883,20,0
7883,19,15
7883,14,100
7883,15,41
7883,9,176
7883,6,0
7883,5,15
7884,14,101
7884,9,224
7885,15,34
7885,20,170
7885,19,0
7885,20,122
7885,18,9
7885,1,3
7885,6,234
7885,5,0
7885,4,9
7886,17,3
7886,16,0
7886,14,38
7886,15,52
7886,18,81
7886,10,3
7886,9,16
7886,7,158
7886,8,11
7886,3,5
7886,0,38
7886,1,52
7886,4,129
7886,23,193
7886,24,79
7886,22,64
7886,21,0
7887,16,32
7887,9,64
7887,3,4
7887,2,192
7887,0,224
7887,1,3
7887,4,33
7887,24,31
7887,22,4
7888,16,64
7888,9,112
7888,2,128
7888,4,65
7888,22,12
7889,16,96
7889,14,100
7889,15,41
7889,9,160
7889,2,64
7889,0,225
7889,22,20
7890,16,128
7890,9,208
7890,2,0
7890,22,28
7891,20,168
7891,16,160
7891,18,80
7891,10,4
7891,9,0
7891,3,3
7891,2,192
7891,22,36
7892,16,192
7892,14,206
7892,15,34
7892,9,48
7892,2,128
7893,16,224
7893,9,96
7893,2,64
7893,22,34
7894,17,4
7894,16,0
7894,9,144
7894,2,0
7894,22,32
7895,20,0
7895,19,15
7895,14,38
7895,15,52
7895,18,64
7895,13,0
7895,12,15
7895,11,24
7895,22,30
7896,14,39
7896,22,28
7897,15,31
7897,20,170
7897,19,0
7897,18,9
7897,8,9
7897,13,180
7897,12,0
7897,11,9
7897,22,26
7898,17,3
7898,14,117
7898,15,46
7898,18,81
7898,10,1
7898,9,0
7898,7,100
7898,8,41
7898,11,33
7898,22,24
7899,16,32
7899,9,48
7899,7,196
7899,8,9
7899,11,65
7899,22,22
7900,16,64
7900,9,96
7900,7,197
7900,22,20
7901,16,96
7901,14,17
7901,15,39
7901,9,144
7901,22,18
7902,16,128
7902,9,192
7902,22,16
7903,20,169
7903,16,160
7903,18,80
7903,0,238
7903,22,14
7904,16,192
7904,14,2
7904,15,31
7904,9,240
7904,7,90
7904,8,10
7904,0,251
7904,22,12
7905,16,224
7905,10,2
7905,9,32
7905,0,238
7905,22,10
7906,17,4
7906,16,0
7906,9,80
7906,0,225
7906,22,8
7907,16,32
7907,14,117
7907,15,46
7907,18,64
7907,9,128
7907,0,212
7907,22,6
7908,16,64
7908,9,176
7908,0,199
7908,22,4
7909,16,96
7909,9,224
7909,0,186
7909,4,64
7910,16,128
7910,14,17
7910,15,39
7910,10,3
7910,9,16
7910,0,199
7910,21,4
7911,16,160
7911,9,64
7911,0,212
7911,22,5
7911,21,0
7912,16,192
7912,9,112
7912,0,225
7912,21,4
7913,16,224
7913,14,2
7913,15,31
7913,9,160
7913,0,238
7913,22,6
7913,21,0
7914,17,5
7914,16,0
7914,9,208
7914,0,251
7914,21,4
7915,16,32
7915,14,28
7915,10,4
7915,9,0
7915,0,238
7915,22,7
7915,21,0
7916,16,64
7916,14,117
7916,15,46
7916,18,80
7916,9,48
7916,0,225
7916,21,4
7917,16,96
7917,14,91
7917,9,96
7917,0,212
7918,16,128
7918,14,65
7918,9,144
7918,0,199
7918,21,0
7919,20,0
7919,19,15
7919,14,17
7919,15,39
7919,13,0
7919,12,15
7919,11,24
7919,6,0
7919,5,15
7920,14,18
7921,15,31
7921,20,170
7921,19,0
7921,18,9
7921,8,15
7921,13,180
7921,12,0
7921,11,9
7921,1,34
7921,6,249
7921,5,0
7921,4,9
7922,17,3
7922,16,0
7922,14,117
7922,15,46
7922,18,81
7922,10,1
7922,9,0
7922,7,100
7922,8,41
7922,11,33
7922,0,76
7922,1,104
7922,4,129
7922,23,1
7922,24,79
7922,22,128
7923,16,32
7923,9,48
7923,7,129
7923,8,15
7923,11,65
7923,0,132
7923,1,6
7923,4,65
7923,23,241
7923,24,31
7923,22,18
7924,16,64
7924,9,96
7924,7,130
7924,0,133
7924,4,64
7924,22,17
7924,21,4
7925,16,96
7925,14,17
7925,15,39
7925,9,144
7925,0,100
7925,1,41
7925,4,128
7925,21,0
7926,16,128
7926,9,192
7926,0,101
7926,22,16
7926,21,4
7927,16,160
7927,18,80
7927,9,240
7927,11,64
7927,21,0
7928,16,192
7928,14,2
7928,15,31
7928,10,2
7928,9,32
7928,22,15
7928,21,4
7929,16,224
7929,9,80
7929,21,0
7930,17,4
7930,16,0
7930,9,128
7930,22,14
7930,21,4
7931,16,32
7931,14,117
7931,15,46
7931,18,64
7931,9,176
7931,21,0
7932,16,64
7932,9,224
7932,22,13
7932,21,4
7933,16,96
7933,10,3
7933,9,16
7933,21,0
7934,16,128
7934,14,17
7934,15,39
7934,9,64
7934,22,12
7934,21,4
7935,16,160
7935,9,112
7935,21,0
7936,16,192
7936,9,160
7936,22,11
7936,21,4
7937,16,224
7937,14,2
7937,15,31
7937,9,208
7937,21,0
7938,17,5
7938,16,0
7938,10,4
7938,9,0
7938,22,10
7938,21,4
7939,16,32
7939,14,28
7939,9,48
7939,7,162
7939,21,0
7940,16,64
7940,14,117
7940,15,46
7940,18,80
7940,9,96
7940,7,194
7940,22,9
7940,21,4
7941,16,96
7941,14,91
7941,9,144
7941,7,162
7941,21,0
7942,16,128
7942,14,65
7942,9,192
7942,7,130
7942,22,8
7942,21,4
7943,20,0
7943,19,15
7943,14,17
7943,15,39
7943,13,0
7943,12,15
7943,11,24
7943,6,0
7943,5,15
7944,14,18
7945,15,23
7945,20,170
7945,19,0
7945,18,9
7945,8,10
7945,13,180
7945,12,0
7945,11,9
7945,1,2
7945,6,234
7945,5,0
7945,4,9
7946,17,3
7946,16,0
7946,14,58
7946,18,81
7946,10,1
7946,9,0
7946,7,100
7946,8,41
7946,11,33
7946,3,5
7946,0,38
7946,1,52
7946,4,129
7946,23,193
7946,24,79
7946,22,64
7946,21,0
7947,16,32
7947,9,48
7947,7,89
7947,8,10
7947,11,65
7947,3,4
7947,2,192
7947,0,231
7947,1,2
7947,4,33
7947,24,31
7947,22,4
7948,16,64
7948,9,96
7948,7,90
7948,2,128
7948,4,65
7948,22,12
7949,16,96
7949,14,160
7949,15,27
7949,9,144
7949,2,64
7949,0,232
7949,22,20
7950,16,128
7950,9,192
7950,2,0
7950,22,28
7951,16,160
7951,18,80
7951,9,240
7951,3,3
7951,2,192
7951,22,36
7952,16,192
7952,14,206
7952,15,34
7952,10,2
7952,9,32
7952,2,128
7953,16,224
7953,9,80
7953,2,64
7953,22,34
7954,17,4
7954,16,0
7954,9,128
7954,2,0
7954,22,32
7955,16,32
7955,14,100
7955,15,41
7955,13,0
7955,12,15
7955,11,24
7955,22,30
7956,16,64
7956,22,28
7957,16,96
7957,8,8
7957,13,180
7957,12,0
7957,11,9
7957,22,26
7958,16,128
7958,14,58
7958,15,23
7958,18,64
7958,10,1
7958,9,0
7958,7,100
7958,8,41
7958,11,33
7958,22,24
7959,16,160
7959,9,48
7959,7,179
7959,8,8
7959,11,65
7959,22,22
7960,16,192
7960,9,96
7960,7,180
7960,22,20
7961,16,224
7961,14,160
7961,15,27
7961,9,144
7961,22,18
7962,17,5
7962,16,0
7962,9,192
7962,22,16
7963,16,32
7963,14,179
7963,9,240
7963,0,241
7963,22,14
7964,16,64
7964,14,206
7964,15,34
7964,10,2
7964,9,32
7964,0,250
7964,22,12
7965,16,96
7965,14,187
7965,9,80
7965,0,241
7965,22,10
7966,16,128
7966,14,168
7966,9,128
7966,0,232
7966,22,8
7967,16,160
7967,14,100
7967,15,41
7967,9,176
7967,6,0
7967,5,15
7967,4,64
7968,16,192
7968,14,81
7968,9,224
7969,16,224
7969,14,100
7969,10,3
7969,9,16
7969,1,34
7969,6,249
7969,5,0
7969,4,9
7970,17,6
7970,16,0
7970,14,58
7970,15,23
7970,18,80
7970,9,64
7970,0,76
7970,1,104
7970,4,129
7970,23,1
7970,24,79
7970,22,128
7971,16,32
7971,14,77
7971,9,112
7971,0,132
7971,1,6
7971,4,65
7971,23,241
7971,24,31
7971,22,18
7972,16,64
7972,14,96
7972,9,160
7972,0,133
7972,4,64
7972,22,17
7972,21,4
7973,16,96
7973,14,160
7973,15,27
7973,9,208
7973,0,100
7973,1,41
7973,4,128
7973,21,0
7974,16,128
7974,14,141
7974,10,4
7974,9,0
7974,0,101
7974,22,16
7974,21,4
7975,16,160
7975,14,122
7975,9,48
7975,7,198
7975,21,0
7976,16,192
7976,14,206
7976,15,34
7976,9,96
7976,7,216
7976,22,15
7976,21,4
7977,16,224
7977,14,225
7977,9,144
7977,7,198
7977,21,0
7978,17,7
7978,16,0
7978,14,244
7978,9,192
7978,7,180
7978,22,14
7978,21,4
7979,20,0
7979,19,15
7979,14,100
7979,15,41
7979,13,0
7979,12,15
7979,11,24
7979,6,0
7979,5,15
7980,14,101
7981,15,23
7981,20,170
7981,19,0
7981,18,9
7981,8,10
7981,13,180
7981,12,0
7981,11,9
7981,1,2
7981,6,234
7981,5,0
7981,4,9
7982,17,3
7982,14,58
7982,18,81
7982,10,1
7982,9,0
7982,7,100
7982,8,41
7982,11,33
7982,3,5
7982,0,38
7982,1,52
7982,4,129
7982,23,193
7982,24,79
7982,22,64
7982,21,0
7983,16,32
7983,9,48
7983,7,89
7983,8,10
7983,11,65
7983,3,4
7983,2,192
7983,0,231
7983,1,2
7983,4,33
7983,24,31
7983,22,4
7984,16,64
7984,9,96
7984,7,90
7984,2,128
7984,4,65
7984,22,12
7985,16,96
7985,14,160
7985,15,27
7985,9,144
7985,2,64
7985,0,232
7985,22,20
7986,16,128
7986,9,192
7986,2,0
7986,22,28
7987,16,160
7987,18,80
7987,9,240
7987,3,3
7987,2,192
7987,22,36
7988,16,192
7988,14,206
7988,15,34
7988,10,2
7988,9,32
7988,2,128
7989,16,224
7989,9,80
7989,2,64
7989,22,34
7990,17,4
7990,16,0
7990,9,128
7990,2,0
7990,22,32
7991,16,32
7991,14,100
7991,15,41
7991,9,176
7991,22,30
7992,16,64
7992,9,224
7992,22,28
7993,16,96
7993,10,3
7993,9,16
7993,22,26
7994,16,128
7994,14,58
7994,15,23
7994,18,64
7994,9,64
7994,22,24
7995,16,160
7995,9,112
7995,22,22
7996,16,192
7996,9,160
7996,22,20
7997,16,224
7997,14,160
7997,15,27
7997,9,208
7997,22,18
7998,17,5
7998,16,0
7998,10,4
7998,9,0
7998,22,16
7999,16,32
7999,14,179
7999,9,48
7999,7,111
7999,0,241
7999,22,14
8000,16,64
8000,14,206
8000,15,34
8000,9,96
8000,7,132
8000,0,250
8000,22,12
8001,16,96
8001,14,187
8001,9,144
8001,7,111
8001,0,241
8001,22,10
8002,16,128
8002,14,168
8002,9,192
8002,7,90
8002,0,232
8002,22,8
8003,16,160
8003,14,100
8003,15,41
8003,13,0
8003,12,15
8003,11,24
8003,0,223
8003,22,6
8004,16,192
8004,14,81
8004,0,214
8004,22,4
8005,16,224
8005,14,100
8005,8,11
8005,13,180
8005,12,0
8005,11,9
8005,0,205
8006,17,6
8006,16,0
8006,14,58
8006,15,23
8006,18,80
8006,10,1
8006,9,0
8006,7,100
8006,8,41
8006,11,33
8006,0,214
8006,21,4
8007,16,32
8007,14,77
8007,9,48
8007,7,157
8007,8,11
8007,11,65
8007,0,223
8007,22,5
8007,21,0
8008,16,64
8008,14,96
8008,9,96
8008,7,158
8008,0,232
8008,21,4
8009,16,96
8009,14,160
8009,15,27
8009,9,144
8009,0,241
8009,22,6
8009,21,0
8010,16,128
8010,14,141
8010,9,192
8010,0,250
8010,21,4
8011,16,160
8011,14,122
8011,9,240
8011,11,64
8011,0,241
8011,22,7
8011,21,0
8012,16,192
8012,14,206
8012,15,34
8012,10,2
8012,9,32
8012,0,232
8012,21,4
8013,16,224
8013,14,225
8013,9,80
8013,0,223
8014,17,7
8014,16,0
8014,14,244
8014,9,128
8014,0,214
8014,21,0
8015,16,32
8015,14,100
8015,15,41
8015,9,176
8015,6,0
8015,5,15
8015,4,64
8016,16,64
8016,14,119
8016,9,224
8017,16,96
8017,14,100
8017,10,3
8017,9,16
8017,1,34
8017,6,249
8017,5,0
8017,4,9
8018,16,128
8018,14,58
8018,15,23
8018,18,64
8018,9,64
8018,0,76
8018,1,104
8018,4,129
8018,23,1
8018,24,79
8018,22,128
8019,16,160
8019,14,39
8019,9,112
8019,0,132
8019,1,6
8019,4,65
8019,23,241
8019,24,31
8019,22,18
8020,16,192
8020,14,20
8020,9,160
8020,0,133
8020,4,64
8020,22,17
8020,21,4
8021,16,224
8021,14,160
8021,15,27
8021,9,208
8021,0,100
8021,1,41
8021,4,128
8021,21,0
8022,17,8
8022,16,0
8022,14,179
8022,10,4
8022,9,0
8022,0,101
8022,22,16
8022,21,4
8023,14,198
8023,9,48
8023,7,182
8023,21,0
8024,17,7
8024,16,224
8024,14,206
8024,15,34
8024,9,96
8024,7,206
8024,22,15
8024,21,4
8025,16,192
8025,14,187
8025,9,144
8025,7,182
8025,21,0
8026,16,160
8026,14,168
8026,9,192
8026,7,158
8026,22,14
8026,21,4
8027,16,128
8027,14,100
8027,15,41
8027,13,0
8027,12,15
8027,11,24
8027,21,0
8028,16,96
8028,14,81
8028,22,13
8028,21,4
8029,16,64
8029,14,100
8029,8,8
8029,13,180
8029,12,0
8029,11,9
8029,21,0
8030,16,32
8030,14,58
8030,15,23
8030,18,80
8030,10,1
8030,9,0
8030,7,100
8030,8,41
8030,11,33
8030,22,12
8030,21,4
8031,16,0
8031,14,77
8031,9,48
8031,7,179
8031,8,8
8031,11,65
8031,21,0
8032,17,6
8032,16,224
8032,14,96
8032,9,96
8032,7,180
8032,22,11
8032,21,4
8033,16,192
8033,14,160
8033,15,27
8033,9,144
8033,21,0
8034,16,160
8034,14,141
8034,9,192
8034,22,10
8034,21,4
8035,16,128
8035,14,122
8035,9,240
8035,21,0
8036,16,96
8036,14,206
8036,15,34
8036,10,2
8036,9,32
8036,22,9
8036,21,4
8037,16,64
8037,14,225
8037,9,80
8037,21,0
8038,16,32
8038,14,244
8038,9,128
8038,22,8
8038,21,4
8039,20,0
8039,19,15
8039,14,100
8039,15,41
8039,9,176
8039,6,0
8039,5,15
8040,14,101
8040,9,224
8041,15,26
8041,20,170
8041,19,0
8041,18,9
8041,1,3
8041,6,234
8041,5,0
8041,4,9
8042,17,3
8042,16,0
8042,14,19
8042,18,81
8042,10,3
8042,9,16
8042,7,35
8042,8,9
8042,3,5
8042,0,38
8042,1,52
8042,4,129
8042,23,193
8042,24,79
8042,22,64
8042,21,0
8043,16,32
8043,9,64
8043,7,146
8043,3,4
8043,2,192
8043,0,66
8043,1,3
8043,4,33
8043,24,31
8043,22,4
8044,16,64
8044,9,112
8044,7,197
8044,2,128
8044,4,65
8044,22,12
8045,16,96
8045,14,2
8045,15,31
8045,9,160
8045,2,64
8045,0,67
8045,22,20
8046,16,128
8046,9,208
8046,2,0
8046,22,28
8047,16,160
8047,18,80
8047,10,4
8047,9,0
8047,3,3
8047,2,192
8047,22,36
8048,16,192
8048,14,17
8048,15,39
8048,9,48
8048,2,128
8049,16,224
8049,9,96
8049,2,64
8049,22,34
8050,17,4
8050,16,0
8050,9,144
8050,2,0
8050,22,32
8051,16,32
8051,14,117
8051,15,46
8051,9,192
8051,22,30
8052,16,64
8052,9,240
8052,22,28
8053,16,96
8053,10,5
8053,9,32
8053,22,26
8054,16,128
8054,14,19
8054,15,26
8054,18,64
8054,9,80
8054,22,24
8055,16,160
8055,9,128
8055,22,22
8056,16,192
8056,9,176
8056,22,20
8057,16,224
8057,14,2
8057,15,31
8057,9,224
8057,22,18
8058,17,5
8058,16,0
8058,10,6
8058,9,16
8058,22,16
8059,16,32
8059,14,23
8059,9,64
8059,0,77
8059,22,14
8060,16,64
8060,14,17
8060,15,39
8060,9,112
8060,0,87
8060,22,12
8061,16,96
8061,14,252
8061,15,38
8061,9,160
8061,0,77
8061,22,10
8062,16,128
8062,14,231
8062,9,208
8062,0,67
8062,22,8
8063,16,160
8063,14,117
8063,15,46
8063,10,7
8063,9,0
8063,6,0
8063,5,15
8063,4,64
8064,16,192
8064,14,96
8065,16,224
8065,14,117
8065,9,16
8065,1,34
8065,6,249
8065,5,0
8065,4,9
8066,17,6
8066,16,0
8066,14,19
8066,15,26
8066,18,80
8066,9,32
8066,0,76
8066,1,104
8066,4,129
8066,23,1
8066,24,79
8066,22,128
8067,16,32
8067,14,40
8067,9,48
8067,0,132
8067,1,6
8067,4,65
8067,23,241
8067,24,31
8067,22,18
8068,16,64
8068,14,61
8068,9,64
8068,0,133
8068,4,64
8068,22,17
8068,21,4
8069,16,96
8069,14,2
8069,15,31
8069,9,80
8069,0,100
8069,1,41
8069,4,128
8069,21,0
8070,16,128
8070,14,237
8070,15,30
8070,9,96
8070,0,101
8070,22,16
8070,21,4
8071,16,160
8071,14,216
8071,9,112
8071,7,229
8071,21,0
8072,16,192
8072,14,17
8072,15,39
8072,9,128
8072,7,5
8072,8,10
8072,22,15
8072,21,4
8073,16,224
8073,14,38
8073,9,144
8073,7,229
8073,8,9
8073,21,0
8074,17,7
8074,16,0
8074,14,59
8074,9,160
8074,7,197
8074,22,14
8074,21,4
8075,20,0
8075,19,15
8075,14,117
8075,15,46
8075,9,176
8075,7,165
8075,6,0
8075,5,15
8076,14,118
8076,9,192
8076,7,133
8077,15,26
8077,20,170
8077,19,0
8077,18,9
8077,9,208
8077,7,165
8077,1,3
8077,6,234
8077,5,0
8077,4,9
8078,17,3
8078,14,19
8078,18,81
8078,9,224
8078,7,197
8078,3,5
8078,0,38
8078,1,52
8078,4,129
8078,23,193
8078,24,79
8078,22,64
8078,21,0
8079,16,32
8079,9,240
8079,7,229
8079,3,4
8079,2,192
8079,0,66
8079,1,3
8079,4,33
8079,24,31
8079,22,4
8080,16,64
8080,10,8
8080,9,0
8080,7,5
8080,8,10
8080,2,128
8080,4,65
8080,22,12
8081,16,96
8081,14,2
8081,15,31
8081,9,16
8081,7,229
8081,8,9
8081,2,64
8081,0,67
8081,22,20
8082,16,128
8082,9,32
8082,7,197
8082,2,0
8082,22,28
8083,16,160
8083,18,80
8083,9,48
8083,7,165
8083,3,3
8083,2,192
8083,22,36
8084,16,192
8084,14,17
8084,15,39
8084,9,64
8084,7,133
8084,2,128
8085,16,224
8085,9,80
8085,7,165
8085,2,64
8085,22,34
8086,17,4
8086,16,0
8086,9,96
8086,7,197
8086,2,0
8086,22,32
8087,16,32
8087,14,117
8087,15,46
8087,9,112
8087,7,229
8087,22,30
8088,16,64
8088,9,128
8088,7,5
8088,8,10
8088,22,28
8089,16,96
8089,9,144
8089,7,229
8089,8,9
8089,11,64
8089,22,26
8090,16,128
